CAT,CAT NAME (PT),F/R,L/R,U/L,I/O,MODEL,MDL NO,CROSS,CAR,MODEL,ANO DE I.,ANO FI.,TRSS,FRAME,ENGINE,SIZE,REMARK,PART NO.
CPP,PRENSA DE EMBRE,,,,,,,,,,,,,,1KZ,260MM,,CPP1KZ260MM
GH,JUNTA DE CABECA,,,,,,,,,,,,,,1KZ,,,GH1KZ
GS,JOGO DE JUNTAS,,,,,,,,,,,,,,1KZ,,,GS1KZ
MB,CAPAS DE APOIO,,,,,,,,,,,,,,1KZ,,,MB1KZ
OS,VEDANTE,,,,,,,,,,,,,,1KZ,,,OS58X72X7
OS,VEDANTE,,,,,,,,,,,,,,1KZ,,,OS95X115X9
PS,PISTOES,,,,,,,,,,,,,,1KZ,,,PS1KZ
RB,ROLAMENTO DE ENCOSTO,,,,,,,,,,,,,,1KZ,,,RB1KZ
RS,SEGMENTOS,,,,,,,,,,,,,,1KZ,,,RS1KZ
RVG,GUIA DAS VALVULAS,,,,,,,,,,,,,,1KZ,,,RVG3L
TB,CORREIA DE COMANDO,,,,,,,,,,,,,,1KZ,,,TB1KZ102T
TW,ANILHA DE IMPULSO,,,,,,,,,,,,,,1KZ,,,TW1KZ
WP,BOMBA DE AGUA,,,,,,,,,,,,,,1KZ,,,WP1KZ
BEB,CAPA DE BIELA,,,,,,,,,,,,,,1MZ,,,BEB1MZ
MB,CAPAS DE APOIO,,,,,,,,,,,,,,1MZ,,,MB1MZ
RS,SEGMENTOS,,,,,,,,,,,,,,1MZ,,,RS1MZ
WP,BOMBA DE AGUA,,,,,,,,,,,,,,1MZ,,,WP1MZ
BEB,CAPA DE BIELA,,,,,,,,,,,,,,1NZ,,,BEB1NZ
BIELA,BIELA,,,,,,,,,,,,,,1NZ,,,BIELA1NZ
CK,KIT DE EMBREAGEM,,,,,,,,,,,,,,1NZ,210X21,,CK4AF210X21
CP,DISCO DE EMBREAGEM,,,,,,,,,,,,,,1NZ,210X21,,CP4AFE210X21
CPP,PRENSA DE EMBRE,,,,,,,,,,,,,,1NZ,210MM,,CPP4AFE210MM
EV,VALVULAS DE EXCAPE,,,,,,,,,,,,,,1NZ,,,EV1NZ
GH,JUNTA DE CABECA,,,,,,,,,,,,,,1NZ,,,GH1NZ
GS,JOGO DE JUNTAS,,,,,,,,,,,,,,1NZ,,,GS1NZ
MB,CAPAS DE APOIO,,,,,,,,,,,,,,1NZ,,,MB1NZ
OS,VEDANTE,,,,,,,,,,,,,,1NZ,,,OS25.5X37.5X6
OS,VEDANTE,,,,,,,,,,,,,,1NZ,,,OS75X107X8
PS,PISTOES,,,,,,,,,,,,,,1NZ,,,PS1NZ
RB,ROLAMENTO DE ENCOSTO,,,,,,,,,,,,,,1NZ,,,RB4AFE
RS,SEGMENTOS,,,,,,,,,,,,,,1NZ,,,RS1NZFXE
RVG,GUIA DAS VALVULAS,,,,,,,,,,,,,,1NZ,,,RVG1NZ
TCK,KIT DE CORRENTINHA,,,,,,,,,,,,,,1NZ,,,TCK1NZ
TW,ANILHA DE IMPULSO,,,,,,,,,,,,,,1NZ,,,TW1NZ
WP,BOMBA DE AGUA,,,,,,,,,,,,,,1NZ,,,WP1NZ
BEB,CAPA DE BIELA,,,,,,,,,,,,,,1NZFE2,,,BEB1NZ
BIELA,BIELA,,,,,,,,,,,,,,1NZFE2,,,BIELA1NZ
CK,KIT DE EMBREAGEM,,,,,,,,,,,,,,1NZFE2,210X21,,CK4AF210X21
CP,DISCO DE EMBREAGEM,,,,,,,,,,,,,,1NZFE2,210X21,,CP4AFE210X21
CPP,PRENSA DE EMBRE,,,,,,,,,,,,,,1NZFE2,210MM,,CPP4AFE210MM
GH,JUNTA DE CABECA,,,,,,,,,,,,,,1NZFE2,,,GH1NZ
GS,JOGO DE JUNTAS,,,,,,,,,,,,,,1NZFE2,,,GS1NZ
MB,CAPAS DE APOIO,,,,,,,,,,,,,,1NZFE2,,,MB1NZ
OS,VEDANTE,,,,,,,,,,,,,,1NZFE2,,,OS25.5X37.5X6
OS,VEDANTE,,,,,,,,,,,,,,1NZFE2,,,OS75X107X8
RB,ROLAMENTO DE ENCOSTO,,,,,,,,,,,,,,1NZFE2,,,RB1ZZ
RVG,GUIA DAS VALVULAS,,,,,,,,,,,,,,1NZFE2,,,RVG1NZ
TCK,KIT DE CORRENTINHA,,,,,,,,,,,,,,1NZFE2,,,TCK1NZ
TW,ANILHA DE IMPULSO,,,,,,,,,,,,,,1NZFE2,,,TW1NZ
WP,BOMBA DE AGUA,,,,,,,,,,,,,,1NZFE2,,,WP1NZ
BEB,CAPA DE BIELA,,,,,,,,,,,,,,1NZFXE,,,BEB1NZ
BIELA,BIELA,,,,,,,,,,,,,,1NZFXE,,,BIELA1NZ
CK,KIT DE EMBREAGEM,,,,,,,,,,,,,,1NZFXE,210X21,,CK4AF210X21
CP,DISCO DE EMBREAGEM,,,,,,,,,,,,,,1NZFXE,210X21,,CP4AFE210X21
CPP,PRENSA DE EMBRE,,,,,,,,,,,,,,1NZFXE,210MM,,CPP4AFE210MM
GH,JUNTA DE CABECA,,,,,,,,,,,,,,1NZFXE,,,GH1NZ
GS,JOGO DE JUNTAS,,,,,,,,,,,,,,1NZFXE,,,GS1NZ
MB,CAPAS DE APOIO,,,,,,,,,,,,,,1NZFXE,,,MB1NZ
OS,VEDANTE,,,,,,,,,,,,,,1NZFXE,,,OS25.5X37.5X6
OS,VEDANTE,,,,,,,,,,,,,,1NZFXE,,,OS75X107X8
PS,PISTOES,,,,,,,,,,,,,,1NZFXE,,,PS1NZ
RB,ROLAMENTO DE ENCOSTO,,,,,,,,,,,,,,1NZFXE,,,RB1ZZ
RS,SEGMENTOS,,,,,,,,,,,,,,1NZFXE,,,RS1NZFXE2
RVG,GUIA DAS VALVULAS,,,,,,,,,,,,,,1NZFXE,,,RVG1NZ
TCK,KIT DE CORRENTINHA,,,,,,,,,,,,,,1NZFXE,,,TCK1NZ
TW,ANILHA DE IMPULSO,,,,,,,,,,,,,,1NZFXE,,,TW1NZ
WP,BOMBA DE AGUA,,,,,,,,,,,,,,1NZFXE,,,WP1NZ
BEB,CAPA DE BIELA,,,,,,,,,,,,,,1RZ,,,BEB1RZ
CK,KIT DE EMBREAGEM,,,,,,,,,,,,,,1RZ,225X21,,CK2L225X21
CP,DISCO DE EMBREAGEM,,,,,,,,,,,,,,1RZ,228X21,,CP2L228X21
CPP,PRENSA DE EMBRE,,,,,,,,,,,,,,1RZ,225MM,,CPP2L225MM
GH,JUNTA DE CABECA,,,,,,,,,,,,,,1RZ,,,GH1RZ
GS,JOGO DE JUNTAS,,,,,,,,,,,,,,1RZ,,,GS1RZ
MB,CAPAS DE APOIO,,,,,,,,,,,,,,1RZ,,,MB1RZ
RB,ROLAMENTO DE ENCOSTO,,,,,,,,,,,,,,1RZ,,,RB1KZ
RS,SEGMENTOS,,,,,,,,,,,,,,1RZ,,,RS1RZ
BEB,CAPA DE BIELA,,,,,,,,,,,,,,1SZFE,,,BEB1SZFE
BIELA,BIELA,,,,,,,,,,,,,,1SZFE,,,BIELA3SZ
CK,KIT DE EMBREAGEM,,,,,,,,,,,,,,1SZFE,190X19,,CK1SZFE190X19
GH,JUNTA DE CABECA,,,,,,,,,,,,,,1SZFE,,,GH1SZFE
GS,JOGO DE JUNTAS,,,,,,,,,,,,,,1SZFE,,,GSK3VE
IV,Válvula de Admissão,,,,,,,,,,,,,,1SZFE,,,IVK3VE
MB,CAPAS DE APOIO,,,,,,,,,,,,,,1SZFE,,,MB1SZFE
OS,VEDANTE,,,,,,,,,,,,,,1SZFE,,,OS36X49X7
PS,PISTOES,,,,,,,,,,,,,,1SZFE,,,PS1SZ
RS,SEGMENTOS,,,,,,,,,,,,,,1SZFE,,,RS1SZFE
TCK,KIT DE CORRENTINHA,,,,,,,,,,,,,,1SZFE,,,TCK1SZ
TW,ANILHA DE IMPULSO,,,,,,,,,,,,,,1SZFE,,,TW1SZFE
WP,BOMBA DE AGUA,,,,,,,,,,,,,,1SZFE,,,WP1SZ
BEB,CAPA DE BIELA,,,,,,,,,,,,,,1TR,,,BEB1TR
CK,KIT DE EMBREAGEM,,,,,,,,,,,,,,1TR,250X21,,CK2TRFE250X21
CP,DISCO DE EMBREAGEM,,,,,,,,,,,,,,1TR,260X21,,CP2KD260X21
CPP,PRENSA DE EMBRE,,,,,,,,,,,,,,1TR,260MM,,CPP2KD260MM
GH,JUNTA DE CABECA,,,,,,,,,,,,,,1TR,,,GH1TR
GS,JOGO DE JUNTAS,,,,,,,,,,,,,,1TR,,,GS1TR
MB,CAPAS DE APOIO,,,,,,,,,,,,,,1TR,,,MB1TR
RB,ROLAMENTO DE ENCOSTO,,,,,,,,,,,,,,1TR,,,RB1KZ
RS,SEGMENTOS,,,,,,,,,,,,,,1TR,,,RS1TR
CP,DISCO DE EMBREAGEM,,,,,,,,,,,,,,1ZRFE,228X21,,CP2L228X21
CPP,PRENSA DE EMBRE,,,,,,,,,,,,,,1ZRFE,225MM,,CPP2L225MM
BEB,CAPA DE BIELA,,,,,,,,,,,,,,1ZZ,,,BEB1ZZ
CK,KIT DE EMBREAGEM,,,,,,,,,,,,,,1ZZ,210X21,,CK4AF210X21
CP,DISCO DE EMBREAGEM,,,,,,,,,,,,,,1ZZ,210X21,,CP1ZZ210X21
CPP,PRENSA DE EMBRE,,,,,,,,,,,,,,1ZZ,210MM,,CPP4AFE210MM
GH,JUNTA DE CABECA,,,,,,,,,,,,,,1ZZ,,,GH1ZZ
MB,CAPAS DE APOIO,,,,,,,,,,,,,,1ZZ,,,MB1ZZ
RB,ROLAMENTO DE ENCOSTO,,,,,,,,,,,,,,1ZZ,,,RB1ZZ
RS,SEGMENTOS,,,,,,,,,,,,,,1ZZ,,,RS1ZZ
TCK,KIT DE CORRENTINHA,,,,,,,,,,,,,,1ZZ,,,TCK1ZZ
TW,ANILHA DE IMPULSO,,,,,,,,,,,,,,1ZZ,,,TW1ZZ
GS,JOGO DE JUNTAS,,,,,,,,,,,,,,21R,,,GS21R
BEB,CAPA DE BIELA,,,,,,,,,,,,,,22R,,,BEB22R
BEB,CAPA DE BIELA,,,,,,,,,,,,,,2AZFE,,,BEB1AZ
GH,JUNTA DE CABECA,,,,,,,,,,,,,,2AZFE,,,GH2AZ
GS,JOGO DE JUNTAS,,,,,,,,,,,,,,2AZFE,,,GS2AZFE
MB,CAPAS DE APOIO,,,,,,,,,,,,,,2AZFE,,,MB1AZ
OS,VEDANTE,,,,,,,,,,,,,,2AZFE,,,OS85X105X10
PS,PISTOES,,,,,,,,,,,,,,2AZFE,,,PS2AZFE
RS,SEGMENTOS,,,,,,,,,,,,,,2AZFE,,,RS2AZFE
WP,BOMBA DE AGUA,,,,,,,,,,,,,,2AZFE,,,WP1AZ
BEB,CAPA DE BIELA,,,,,,,,,,,,,,2C,,,BEB2C
CK,KIT DE EMBREAGEM,,,,,,,,,,,,,,2C,225X21,,CK2L225X21
CP,DISCO DE EMBREAGEM,,,,,,,,,,,,,,2C,228X21,,CP2L228X21
CPP,PRENSA DE EMBRE,,,,,,,,,,,,,,2C,135MM,,CPP2C135MM
GS,JOGO DE JUNTAS,,,,,,,,,,,,,,2C,,,GS2C
MB,CAPAS DE APOIO,,,,,,,,,,,,,,2C,,,MB2C
RB,ROLAMENTO DE ENCOSTO,,,,,,,,,,,,,,2C,,,RB2L
RS,SEGMENTOS,,,,,,,,,,,,,,2C,,,RS2C
TB,CORREIA DE COMANDO,,,,,,,,,,,,,,2C,,,TB2C177T
WP,BOMBA DE AGUA,,,,,,,,,,,,,,2C,,,WP3C
BEB,CAPA DE BIELA,,,,,,,,,,,,,,2CT,,,BEB2C
BEB,CAPA DE BIELA,,,,,,,,,,,,,,2CT,,,BEB2C
CK,KIT DE EMBREAGEM,,,,,,,,,,,,,,2CT,225X21,,CK2L225X21
CK,KIT DE EMBREAGEM,,,,,,,,,,,,,,2CT,225X21,,CK2L225X21
CP,DISCO DE EMBREAGEM,,,,,,,,,,,,,,2CT,228X21,,CP2L228X21
CP,DISCO DE EMBREAGEM,,,,,,,,,,,,,,2CT,228X21,,CP2L228X21
CPP,PRENSA DE EMBRE,,,,,,,,,,,,,,2CT,225MM,,CPP2L225MM
CPP,PRENSA DE EMBRE,,,,,,,,,,,,,,2CT,225MM,,CPP2L225MM
GH,JUNTA DE CABECA,,,,,,,,,,,,,,2CT,,,GH2CT
GH,JUNTA DE CABECA,,,,,,,,,,,,,,2CT,,,GH2CT
GS,JOGO DE JUNTAS,,,,,,,,,,,,,,2CT,,,GS2C
GS,JOGO DE JUNTAS,,,,,,,,,,,,,,2CT,,,GS2C
MB,CAPAS DE APOIO,,,,,,,,,,,,,,2CT,,,MB2C
MB,CAPAS DE APOIO,,,,,,,,,,,,,,2CT,,,MB2C
RB,ROLAMENTO DE ENCOSTO,,,,,,,,,,,,,,2CT,,,RB2L
RB,ROLAMENTO DE ENCOSTO,,,,,,,,,,,,,,2CT,,,RB2L
RS,SEGMENTOS,,,,,,,,,,,,,,2CT,,,RS2CT
RS,SEGMENTOS,,,,,,,,,,,,,,2CT,,,RS2CT
TB,CORREIA DE COMANDO,,,,,,,,,,,,,,2CT,,,TB2C177T
TB,CORREIA DE COMANDO,,,,,,,,,,,,,,2CT,,,TB2C177T
WP,BOMBA DE AGUA,,,,,,,,,,,,,,2CT,,,WP3C
WP,BOMBA DE AGUA,,,,,,,,,,,,,,2CT,,,WP3C
BEB,CAPA DE BIELA,,,,,,,,,,,,,,2EU,,,BEB2EU
BEB,CAPA DE BIELA,,,,,,,,,,,,,,2EU,,,BEB2EU0
CK,KIT DE EMBREAGEM,,,,,,,,,,,,,,2EU,200X21,,CK2E200X21
CP,DISCO DE EMBREAGEM,,,,,,,,,,,,,,2EU,190X21,,CP2EU190X21
CPP,PRENSA DE EMBRE,,,,,,,,,,,,,,2EU,200MM,,CPP4EFE200MM
GH,JUNTA DE CABECA,,,,,,,,,,,,,,2EU,,,GH4EFE
GS,JOGO DE JUNTAS,,,,,,,,,,,,,,2EU,,,GS2EU
MB,CAPAS DE APOIO,,,,,,,,,,,,,,2EU,,,MB4EFE
RB,ROLAMENTO DE ENCOSTO,,,,,,,,,,,,,,2EU,,,RB4AFE
RS,SEGMENTOS,,,,,,,,,,,,,,2EU,,,RS2EU
TB,CORREIA DE COMANDO,,,,,,,,,,,,,,2EU,,,TB2EU121T
WP,BOMBA DE AGUA,,,,,,,,,,,,,,2EU,,,WP2E
BEB,CAPA DE BIELA,,,,,,,,,,,,,,2H,,,BEB2H
RSE,Camisa Pronta a usar,,,,,,,,,,,,,,2H,,,RSE2H
BEB,CAPA DE BIELA,,,,,,,,,,,,,,2KD,,,BEB1KD
BIELA,BIELA,,,,,,,,,,,,,,2KD,,,BIELA2KD
CK,KIT DE EMBREAGEM,,,,,,,,,,,,,,2KD,260X21,,CK2KD260X21
CP,DISCO DE EMBREAGEM,,,,,,,,,,,,,,2KD,260X21,,CP2KD260X21
CPP,PRENSA DE EMBRE,,,,,,,,,,,,,,2KD,260MM,,CPP2KD260MM
GH,JUNTA DE CABECA,,,,,,,,,,,,,,2KD,,,GH2KD
GS,JOGO DE JUNTAS,,,,,,,,,,,,,,2KD,,,GS2KD
MB,CAPAS DE APOIO,,,,,,,,,,,,,,2KD,,,MB1KZ
OS,VEDANTE,,,,,,,,,,,,,,2KD,,,OS32X46X7
OS,VEDANTE,,,,,,,,,,,,,,2KD,,,OS95X115X9
PS,PISTOES,,,,,,,,,,,,,,2KD,,,PS2KD
RB,ROLAMENTO DE ENCOSTO,,,,,,,,,,,,,,2KD,,,RB2KD
RS,SEGMENTOS,,,,,,,,,,,,,,2KD,,,RS2KD
TB,CORREIA DE COMANDO,,,,,,,,,,,,,,2KD,,,TB2KD97T
TW,ANILHA DE IMPULSO,,,,,,,,,,,,,,2KD,,,TW1KD
WP,BOMBA DE AGUA,,,,,,,,,,,,,,2KD,,,WP2KD
BEB,CAPA DE BIELA,,,,,,,,,,,,,,2L,,,BEB2L
CK,KIT DE EMBREAGEM,,,,,,,,,,,,,,2L,225X21,,CK2L225X21
CP,DISCO DE EMBREAGEM,,,,,,,,,,,,,,2L,228X21,,CP2L228X21
CPP,PRENSA DE EMBRE,,,,,,,,,,,,,,2L,225MM,,CPP2L225MM
EV,VALVULAS DE EXCAPE,,,,,,,,,,,,,,2L,,,EV2L
GH,JUNTA DE CABECA,,,,,,,,,,,,,,2L,,,GH2L
GS,JOGO DE JUNTAS,,,,,,,,,,,,,,2L,,,GS2L
IV,Válvula de Admissão,,,,,,,,,,,,,,2L,,,IV2L
MB,CAPAS DE APOIO,,,,,,,,,,,,,,2L,,,MB2L
OS,VEDANTE,,,,,,,,,,,,,,2L,,,OS32X46X6
OS,VEDANTE,,,,,,,,,,,,,,2L,,,OS85X105X10
PS,PISTOES,,,,,,,,,,,,,,2L,,,PS2L
RB,ROLAMENTO DE ENCOSTO,,,,,,,,,,,,,,2L,,,RB2L
RS,SEGMENTOS,,,,,,,,,,,,,,2L,,,RS2L
RSE,Camisa Pronta a usar,,,,,,,,,,,,,,2L,,,RSE2L
RSE,Camisa Pronta a usar,,,,,,,,,,,,,,2L,,,RSE2L
RVG,GUIA DAS VALVULAS,,,,,,,,,,,,,,2L,,,RVG2L
TB,CORREIA DE COMANDO,,,,,,,,,,,,,,2L,,,TB2L130T
TW,ANILHA DE IMPULSO,,,,,,,,,,,,,,2L,,,TW2L
WP,BOMBA DE AGUA,,,,,,,,,,,,,,2L,,,WP2LT
BEB,CAPA DE BIELA,,,,,,,,,,,,,,2LII,,,BEB2L
BIELA,BIELA,,,,,,,,,,,,,,2LII,,,BIELA3L
CK,KIT DE EMBREAGEM,,,,,,,,,,,,,,2LII,225X21,,CK2L225X21
CP,DISCO DE EMBREAGEM,,,,,,,,,,,,,,2LII,228X21,,CP2L228X21
CPP,PRENSA DE EMBRE,,,,,,,,,,,,,,2LII,225MM,,CPP2L225MM
EV,VALVULAS DE EXCAPE,,,,,,,,,,,,,,2LII,,,EV2LII
GH,JUNTA DE CABECA,,,,,,,,,,,,,,2LII,,,GH2LII
GS,JOGO DE JUNTAS,,,,,,,,,,,,,,2LII,,,GS2LII
IV,Válvula de Admissão,,,,,,,,,,,,,,2LII,,,IV2LII
MB,CAPAS DE APOIO,,,,,,,,,,,,,,2LII,,,MB2L
OS,VEDANTE,,,,,,,,,,,,,,2LII,,,OS32X46X6
OS,VEDANTE,,,,,,,,,,,,,,2LII,,,OS85X105X10
PS,PISTOES,,,,,,,,,,,,,,2LII,,,PS2LII
RB,ROLAMENTO DE ENCOSTO,,,,,,,,,,,,,,2LII,,,RB2LII
RS,SEGMENTOS,,,,,,,,,,,,,,2LII,,,RS2L
RVG,GUIA DAS VALVULAS,,,,,,,,,,,,,,2LII,,,RVG3L
TB,CORREIA DE COMANDO,,,,,,,,,,,,,,2LII,,,TB3L129T
TW,ANILHA DE IMPULSO,,,,,,,,,,,,,,2LII,,,TW2L
WP,BOMBA DE AGUA,,,,,,,,,,,,,,2LII,,,WP3L
RVG,GUIA DAS VALVULAS,,,,,,,,,,,,,,2NZ,,,RVG1NZ
BEB,CAPA DE BIELA,,,,,,,,,,,,,,2NZFE,,,BEB1NZ
BIELA,BIELA,,,,,,,,,,,,,,2NZFE,,,BIELA1NZ
CK,KIT DE EMBREAGEM,,,,,,,,,,,,,,2NZFE,200X21,,CK2NZ200X21
CP,DISCO DE EMBREAGEM,,,,,,,,,,,,,,2NZFE,210X21,,CP1ZZ210X21
CPP,PRENSA DE EMBRE,,,,,,,,,,,,,,2NZFE,210MM,,CPP4AFE210MM
GH,JUNTA DE CABECA,,,,,,,,,,,,,,2NZFE,,,GH1NZ
GS,JOGO DE JUNTAS,,,,,,,,,,,,,,2NZFE,,,GS1NZ
MB,CAPAS DE APOIO,,,,,,,,,,,,,,2NZFE,,,MB1NZ
OS,VEDANTE,,,,,,,,,,,,,,2NZFE,,,OS25.5X37.5X6
OS,VEDANTE,,,,,,,,,,,,,,2NZFE,,,OS75X107X8
PS,PISTOES,,,,,,,,,,,,,,2NZFE,,,PS1NZ
RB,ROLAMENTO DE ENCOSTO,,,,,,,,,,,,,,2NZFE,,,RB1ZZ
RS,SEGMENTOS,,,,,,,,,,,,,,2NZFE,,,RS2NZFE
TCK,KIT DE CORRENTINHA,,,,,,,,,,,,,,2NZFE,,,TCK1NZ
TW,ANILHA DE IMPULSO,,,,,,,,,,,,,,2NZFE,,,TW1NZ
WP,BOMBA DE AGUA,,,,,,,,,,,,,,2NZFE,,,WP1NZ
BEB,CAPA DE BIELA,,,,,,,,,,,,,,2NZFE2,,,BEB1NZ
BIELA,BIELA,,,,,,,,,,,,,,2NZFE2,,,BIELA1NZ
CK,KIT DE EMBREAGEM,,,,,,,,,,,,,,2NZFE2,210X21,,CK4AF210X21
CP,DISCO DE EMBREAGEM,,,,,,,,,,,,,,2NZFE2,210X21,,CP1ZZ210X21
CPP,PRENSA DE EMBRE,,,,,,,,,,,,,,2NZFE2,210MM,,CPP4AFE210MM
GH,JUNTA DE CABECA,,,,,,,,,,,,,,2NZFE2,,,GH1NZ
GS,JOGO DE JUNTAS,,,,,,,,,,,,,,2NZFE2,,,GS1NZ
MB,CAPAS DE APOIO,,,,,,,,,,,,,,2NZFE2,,,MB1NZ
OS,VEDANTE,,,,,,,,,,,,,,2NZFE2,,,OS25.5X37.5X6
OS,VEDANTE,,,,,,,,,,,,,,2NZFE2,,,OS75X107X8
RB,ROLAMENTO DE ENCOSTO,,,,,,,,,,,,,,2NZFE2,,,RB1ZZ
RS,SEGMENTOS,,,,,,,,,,,,,,2NZFE2,,,RS2NZFE2
TCK,KIT DE CORRENTINHA,,,,,,,,,,,,,,2NZFE2,,,TCK1NZ
TW,ANILHA DE IMPULSO,,,,,,,,,,,,,,2NZFE2,,,TW1NZ
WP,BOMBA DE AGUA,,,,,,,,,,,,,,2NZFE2,,,WP1NZ
BEB,CAPA DE BIELA,,,,,,,,,,,,,,2RZ,,,BEB1RZ
CK,KIT DE EMBREAGEM,,,,,,,,,,,,,,2RZ,210X21,,CK4AF210X21
CP,DISCO DE EMBREAGEM,,,,,,,,,,,,,,2RZ,235X21,,CP3L235X21
CPP,PRENSA DE EMBRE,,,,,,,,,,,,,,2RZ,135MM,,CPP3L135MM
GH,JUNTA DE CABECA,,,,,,,,,,,,,,2RZ,,,GH2RZ
GS,JOGO DE JUNTAS,,,,,,,,,,,,,,2RZ,,,GS2RZ
MB,CAPAS DE APOIO,,,,,,,,,,,,,,2RZ,,,MB1RZ
RB,ROLAMENTO DE ENCOSTO,,,,,,,,,,,,,,2RZ,,,RB1KZ
RS,SEGMENTOS,,,,,,,,,,,,,,2RZ,,,RS2RZ
BEB,CAPA DE BIELA,,,,,,,,,,,,,,2SZFE,,,BEB2SZFE
BIELA,BIELA,,,,,,,,,,,,,,2SZFE,,,BIELA3SZ
CK,KIT DE EMBREAGEM,,,,,,,,,,,,,,2SZFE,200X20,,CK3SZVE200X20
CP,DISCO DE EMBREAGEM,,,,,,,,,,,,,,2SZFE,190X20,,CP3SZVE190X20
GH,JUNTA DE CABECA,,,,,,,,,,,,,,2SZFE,,,GH2SZT
GS,JOGO DE JUNTAS,,,,,,,,,,,,,,2SZFE,,,GSK3VE
IV,Válvula de Admissão,,,,,,,,,,,,,,2SZFE,,,IVK3VE
MB,CAPAS DE APOIO,,,,,,,,,,,,,,2SZFE,,,MB2SZFE
RS,SEGMENTOS,,,,,,,,,,,,,,2SZFE,,,RS2SZT
TCK,KIT DE CORRENTINHA,,,,,,,,,,,,,,2SZFE,,,TCK1SZ
TW,ANILHA DE IMPULSO,,,,,,,,,,,,,,2SZFE,,,TW1SZFE
WP,BOMBA DE AGUA,,,,,,,,,,,,,,2SZFE,,,WP1SZ
BEB,CAPA DE BIELA,,,,,,,,,,,,,,2TRFE,,,BEB1TR
CK,KIT DE EMBREAGEM,,,,,,,,,,,,,,2TRFE,250X21,,CK2TRFE250X21
CP,DISCO DE EMBREAGEM,,,,,,,,,,,,,,2TRFE,260X21,,CP2KD260X21
GH,JUNTA DE CABECA,,,,,,,,,,,,,,2TRFE,,,GH2TRFE
GS,JOGO DE JUNTAS,,,,,,,,,,,,,,2TRFE,,,GS2TRFE
MB,CAPAS DE APOIO,,,,,,,,,,,,,,2TRFE,,,MB1TR
PS,PISTOES,,,,,,,,,,,,,,2TRFE,,,PS2TRFE
RB,ROLAMENTO DE ENCOSTO,,,,,,,,,,,,,,2TRFE,,,RB1KZ
RS,SEGMENTOS,,,,,,,,,,,,,,2TRFE,,,RS2TRFE
BEB,CAPA DE BIELA,,,,,,,,,,,,,,2Y,,,BEB3Y
CK,KIT DE EMBREAGEM,,,,,,,,,,,,,,2Y,225X21,,CK2L225X21
CP,DISCO DE EMBREAGEM,,,,,,,,,,,,,,2Y,228X21,,CP2L228X21
CPP,PRENSA DE EMBRE,,,,,,,,,,,,,,2Y,225MM,,CPP2L225MM
GH,JUNTA DE CABECA,,,,,,,,,,,,,,2Y,,,GH2Y
GS,JOGO DE JUNTAS,,,,,,,,,,,,,,2Y,,,GS2Y
MB,CAPAS DE APOIO,,,,,,,,,,,,,,2Y,,,MB3Y
OS,VEDANTE,,,,,,,,,,,,,,2Y,,,OS42X60X7
OS,VEDANTE,,,,,,,,,,,,,,2Y,,,OS80X100X8
PS,PISTOES,,,,,,,,,,,,,,2Y,,,PS2Y
RB,ROLAMENTO DE ENCOSTO,,,,,,,,,,,,,,2Y,,,RB2Y
RS,SEGMENTOS,,,,,,,,,,,,,,2Y,,,RS2Y
TW,ANILHA DE IMPULSO,,,,,,,,,,,,,,2Y,,,TW3SFE
WP,BOMBA DE AGUA,,,,,,,,,,,,,,2Y,,,WP3Y
BEB,CAPA DE BIELA,,,,,,,,,,,,,,2ZZ,,,BEB1ZZ
CK,KIT DE EMBREAGEM,,,,,,,,,,,,,,2ZZ,210X21,,CK4AF210X21
CP,DISCO DE EMBREAGEM,,,,,,,,,,,,,,2ZZ,210X21,,CP1ZZ210X21
CPP,PRENSA DE EMBRE,,,,,,,,,,,,,,2ZZ,210MM,,CPP4AFE210MM
GH,JUNTA DE CABECA,,,,,,,,,,,,,,2ZZ,,,GH1ZZ
MB,CAPAS DE APOIO,,,,,,,,,,,,,,2ZZ,,,MB1ZZ
RB,ROLAMENTO DE ENCOSTO,,,,,,,,,,,,,,2ZZ,,,RB1ZZ
RS,SEGMENTOS,,,,,,,,,,,,,,2ZZ,,,RS1ZZ
TCK,KIT DE CORRENTINHA,,,,,,,,,,,,,,2ZZ,,,TCK1ZZ
TW,ANILHA DE IMPULSO,,,,,,,,,,,,,,2ZZ,,,TW1ZZ
BEB,CAPA DE BIELA,,,,,,,,,,,,,,3B,,,BEB14B
CK,KIT DE EMBREAGEM,,,,,,,,,,,,,,3B,275X21,,CK14B275X21
CP,DISCO DE EMBREAGEM,,,,,,,,,,,,,,3B,275X21,,CP1KD275X21
CPP,PRENSA DE EMBRE,,,,,,,,,,,,,,3B,275MM,,CPP1HZ275MM
GH,JUNTA DE CABECA,,,,,,,,,,,,,,3B,,,GH14B
GS,JOGO DE JUNTAS,,,,,,,,,,,,,,3B,,,GS14B
IV,Válvula de Admissão,,,,,,,,,,,,,,3B,,,IV11B
MB,CAPAS DE APOIO,,,,,,,,,,,,,,3B,,,MB14B
RS,SEGMENTOS,,,,,,,,,,,,,,3B,,,RSB
TW,ANILHA DE IMPULSO,,,,,,,,,,,,,,3B,,,TW14B
WP,BOMBA DE AGUA,,,,,,,,,,,,,,3B,,,WP3B
BEB,CAPA DE BIELA,,,,,,,,,,,,,,3C,,,BEB3C
BEB,CAPA DE BIELA,,,,,,,,,,,,,,3CT,,,BEB2C
